"date","tm","opp","location","quarter","time","down","togo","team_score","opponent_score","yds","epb","epa","exp_pts_diff","pyds","field_goal_good","field_goal_no_good","interception","fumble","pass","complete","incomplete","sack","rush","direction"
"2012-01-01","Packers","Lions",7,1,6M 41S,2,7,0,9,0,4.76,3.81,-0.95,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"middle"
"2012-01-01","Cardinals","Seahawks",1,1,3M 7S,2,1,6,0,1,5.91,7,1.09,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2012-01-01","Packers","Lions",7,1,6M 36S,3,7,0,9,3,3.81,3.03,-0.78,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2012-01-01","Packers","Lions",4,1,5M 58S,4,4,3,9,NA,3.03,3,-0.03,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2012-01-01","Vikings","Bears",5,1,3M 51S,1,5,3,0,0,6.06,5.15,-0.91,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2012-01-01","49ers","Rams",8,1,54S,2,8,0,7,0,4.57,3.58,-0.99,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2012-01-01","Vikings","Bears",5,1,3M 46S,2,5,9,0,5,5.15,7,1.85,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2012-01-01","49ers","Rams",8,1,46S,3,8,6,7,8,3.58,7,3.42,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2012-01-01","Packers","Lions",7,1,21S,1,7,9,9,7,5.6,7,1.4,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2012-01-01","Colts","Jaguars",9,3,10M 30S,2,9,3,10,2,4.38,3.81,-0.57,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2012-01-01","Colts","Jaguars",7,3,9M 49S,3,7,3,10,5,3.81,3.25,-0.56,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2012-01-01","Colts","Jaguars",2,3,9M 9S,4,2,6,10,NA,3.25,3,-0.25,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2012-01-01","Eagles","Redskins",6,3,5M 28S,1,6,10,7,3,5.83,5.53,-0.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2012-01-01","Eagles","Redskins",3,3,4M 50S,2,3,10,7,1,5.53,4.95,-0.58,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2012-01-01","Eagles","Redskins",2,3,4M 15S,3,2,10,7,0,4.95,3.25,-1.7,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"left"
"2012-01-01","Eagles","Redskins",2,3,4M 8S,4,2,13,7,NA,3.25,3,-0.25,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2012-01-01","Saints","Panthers",1,3,3M 51S,1,1,37,17,1,6.97,7,0.03,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2012-01-01","Patriots","Bills",1,3,6M 49S,1,1,17,21,0,6.97,5.91,-1.06,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2012-01-01","Patriots","Bills",1,3,6M 45S,2,1,17,21,-1,5.91,4.95,-0.96,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2012-01-01","Patriots","Bills",2,3,5M 59S,3,2,17,21,0,4.95,3.25,-1.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
"2012-01-01","Patriots","Bills",2,3,5M 16S,4,2,20,21,NA,3.25,3,-0.25,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2012-01-01","Seahawks","Cardinals",6,3,1M 56S,1,6,10,17,-5,5.83,6.06,0.23,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2012-01-01","Seahawks","Cardinals",5,3,1M 36S,1,5,10,17,-3,6.06,4.57,-1.49,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2012-01-01","Seahawks","Cardinals",8,3,58S,2,8,10,17,2,4.57,4.04,-0.53,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2012-01-01","Lions","Packers",2,3,6M 44S,1,2,25,24,2,6.74,7,0.26,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2012-01-01","Seahawks","Cardinals",6,3,23S,3,6,10,17,0,4.04,2.99,-1.05,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"middle"
"2012-01-01","Seahawks","Cardinals",6,3,18S,4,6,10,17,NA,2.99,-0.28,-3.27,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2011-12-25","Packers","Bears",9,1,11M 16S,1,9,0,0,7,5.14,5.72,0.58,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2011-12-25","Packers","Bears",2,1,10M 29S,2,2,6,0,2,5.72,7,1.28,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2011-12-25","Bears","Packers",1,3,11M 41S,1,1,9,14,0,6.97,7,0.03,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-25","Packers","Bears",7,3,2M 41S,1,7,21,10,0,5.6,4.76,-0.84,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2011-12-25","Packers","Bears",7,3,1M 57S,2,7,27,10,7,4.76,7,2.24,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2011-12-24","Lions","Chargers",5,1,11M 38S,1,5,0,0,0,6.06,5.15,-0.91,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"middle"
"2011-12-24","Lions","Chargers",5,1,11M 34S,2,5,0,0,-2,5.15,3.81,-1.34,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2011-12-24","Panthers","Buccaneers",8,1,10M 17S,1,8,6,0,8,5.37,7,1.63,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-24","Lions","Chargers",7,1,10M 57S,3,7,6,0,7,3.81,7,3.19,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2011-12-24","Ravens","Browns",9,1,10M 3S,1,9,0,0,0,5.14,4.38,-0.76,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2011-12-24","Ravens","Browns",9,1,9M 59S,2,9,0,0,4,4.38,4.26,-0.12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-24","Panthers","Buccaneers",8,1,9M 59S,1,8,7,0,0,5.37,4.57,-0.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-24","Broncos","Bills",8,1,8M 8S,1,8,0,0,3,5.37,5.15,-0.22,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2011-12-24","Ravens","Browns",5,1,9M 16S,3,5,6,0,5,4.26,7,2.74,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2011-12-24","Panthers","Buccaneers",8,1,9M 16S,2,8,7,0,5,4.57,4.72,0.15,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2011-12-24","Broncos","Bills",5,1,7M 36S,2,5,0,0,4,5.15,5.17,0.02,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2011-12-24","Panthers","Buccaneers",3,1,8M 36S,3,3,7,0,0,4.72,3.04,-1.68,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2011-12-24","Broncos","Bills",1,1,7M 18S,3,1,6,0,1,5.17,7,1.83,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-24","Jets","Giants",5,1,7M 56S,1,5,6,0,5,6.06,7,0.94,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2011-12-24","Panthers","Buccaneers",3,1,8M 30S,4,3,10,0,NA,3.04,3,-0.04,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2011-12-24","Vikings","Redskins",1,1,5S,1,1,3,0,0,6.97,5.91,-1.06,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-24","Vikings","Redskins",8,3,10M 2S,1,8,10,13,-1,5.37,4.38,-0.99,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-24","49ers","Seahawks",4,3,11M 8S,1,4,9,10,4,6.28,7,0.72,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2011-12-24","Vikings","Redskins",9,3,9M 30S,2,9,16,13,9,4.38,7,2.62,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2011-12-24","Bills","Broncos",4,3,8M 23S,1,4,17,14,2,6.28,5.72,-0.56,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2011-12-24","Bills","Broncos",2,3,7M 40S,2,2,17,14,0,5.72,4.95,-0.77,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2011-12-24","Bills","Broncos",2,3,7M 0S,3,2,17,14,-5,4.95,2.97,-1.98,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
"2011-12-24","Bills","Broncos",7,3,6M 23S,4,7,20,14,NA,2.97,3,0.03,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2011-12-24","49ers","Seahawks",8,3,6M 1S,1,8,10,10,0,5.37,4.57,-0.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2011-12-24","49ers","Seahawks",8,3,5M 22S,2,8,10,10,0,4.57,3.58,-0.99,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"middle"
"2011-12-24","49ers","Seahawks",8,3,5M 13S,3,8,10,10,5,3.58,3.06,-0.52,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-24","Bills","Broncos",7,3,2M 46S,2,7,20,14,0,4.76,3.81,-0.95,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"left"
"2011-12-24","Bills","Broncos",7,3,2M 41S,3,7,20,14,0,3.81,2.97,-0.84,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2011-12-24","Chiefs","Raiders",6,3,4M 47S,1,6,3,10,1,5.83,5.15,-0.68,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2011-12-24","Bills","Broncos",7,3,2M 35S,4,7,23,14,NA,2.97,3,0.03,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2011-12-24","Chiefs","Raiders",5,3,4M 15S,2,5,3,10,3,5.15,4.95,-0.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-24","Chiefs","Raiders",2,3,3M 38S,3,2,3,10,0,4.95,3.25,-1.7,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"middle"
"2011-12-24","Chiefs","Raiders",2,3,3M 33S,4,2,6,10,NA,3.25,3,-0.25,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2011-12-24","Patriots","Dolphins",5,3,8M 36S,1,5,3,17,2,6.06,5.53,-0.53,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2011-12-24","Patriots","Dolphins",3,3,7M 53S,2,3,3,17,2,5.53,5.17,-0.36,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2011-12-24","Patriots","Dolphins",1,3,7M 16S,3,1,9,17,1,5.17,7,1.83,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2011-12-24","Patriots","Dolphins",1,3,2M 21S,1,1,16,17,1,6.97,7,0.03,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2011-12-19","49ers","Steelers",2,1,4M 19S,1,2,0,0,-2,6.74,5.34,-1.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2011-12-19","49ers","Steelers",4,1,3M 39S,2,4,0,0,0,5.34,4.49,-0.85,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"middle"
"2011-12-19","49ers","Steelers",4,1,3M 33S,3,4,0,0,0,4.49,3.03,-1.46,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2011-12-19","49ers","Steelers",4,1,3M 29S,4,4,3,0,NA,3.03,3,-0.03,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2011-12-19","49ers","Steelers",1,3,3M 48S,1,1,12,3,1,6.97,7,0.03,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2011-12-18","Browns","Cardinals",4,1,12M 19S,1,4,0,0,3,6.28,5.91,-0.37,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2011-12-18","Browns","Cardinals",1,1,11M 37S,2,1,6,0,1,5.91,7,1.09,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2011-12-18","Chiefs","Packers",4,1,9M 47S,1,4,0,0,3,6.28,5.91,-0.37,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-18","Chiefs","Packers",1,1,9M 5S,2,1,0,0,0,5.91,5.17,-0.74,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"left"
"2011-12-18","Chiefs","Packers",1,1,9M 3S,3,1,0,0,0,5.17,3.55,-1.62,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2011-12-18","Seahawks","Bears",1,1,10M 25S,1,1,0,0,-2,6.97,5.53,-1.44,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-18","Chiefs","Packers",1,1,8M 59S,4,1,3,0,NA,3.55,3,-0.55,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2011-12-18","Seahawks","Bears",3,1,9M 54S,2,3,0,0,-4,5.53,3.81,-1.72,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2011-12-18","Bengals","Rams",2,1,9M 54S,1,2,0,0,-1,6.74,5.53,-1.21,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-18","Seahawks","Bears",7,1,9M 12S,3,7,0,0,3,3.81,3.03,-0.78,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2011-12-18","Bengals","Rams",3,1,9M 11S,2,3,0,0,0,5.53,4.72,-0.81,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"left"
"2011-12-18","Bengals","Rams",3,1,9M 7S,3,3,0,0,0,4.72,3.04,-1.68,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2011-12-18","Seahawks","Bears",2,1,8M 44S,1,2,6,0,2,6.74,7,0.26,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-18","Chargers","Ravens",8,1,6M 12S,1,8,0,0,6,5.37,5.72,0.35,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2011-12-18","Bengals","Rams",3,1,9M 2S,4,3,3,0,NA,3.04,3,-0.04,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2011-12-18","Chargers","Ravens",2,1,5M 34S,2,2,0,0,0,5.72,4.95,-0.77,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2011-12-18","Chargers","Ravens",2,1,4M 50S,3,2,6,0,2,4.95,7,2.05,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2011-12-18","Saints","Vikings",5,1,2M 55S,1,5,6,3,5,6.06,7,0.94,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2011-12-18","Seahawks","Bears",3,3,13M 7S,1,3,13,14,3,6.51,7,0.49,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2011-12-18","Packers","Chiefs",7,3,9M 2S,1,7,0,6,0,5.6,4.76,-0.84,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
"2011-12-18","Packers","Chiefs",7,3,8M 54S,2,7,0,6,5,4.76,4.95,0.19,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-18","Saints","Vikings",2,3,12M 19S,1,2,27,13,2,6.74,7,0.26,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2011-12-18","Packers","Chiefs",2,3,8M 8S,3,2,6,6,2,4.95,7,2.05,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2011-12-18","Bengals","Rams",1,3,53S,1,1,6,6,0,6.97,5.91,-1.06,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-18","Bengals","Rams",1,3,17S,2,1,12,6,1,5.91,7,1.09,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-17","Cowboys","Buccaneers",8,1,9M 40S,2,8,0,0,0,4.57,3.58,-0.99,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2011-12-17","Cowboys","Buccaneers",8,1,8M 57S,3,8,6,0,8,3.58,7,3.42,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2011-12-17","Cowboys","Buccaneers",9,1,2M 14S,1,9,7,0,2,5.14,4.76,-0.38,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2011-12-17","Cowboys","Buccaneers",7,1,1M 28S,2,7,7,0,4,4.76,4.72,-0.04,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"right"
"2011-12-17","Cowboys","Buccaneers",8,1,25S,3,8,13,0,8,3.58,7,3.42,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2011-12-12","Seahawks","Rams",5,3,12M 18S,2,5,10,3,0,5.15,4.26,-0.89,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"left"
"2011-12-12","Seahawks","Rams",5,3,12M 13S,3,5,10,3,0,4.26,3.01,-1.25,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2011-12-12","Seahawks","Rams",5,3,12M 7S,4,5,13,3,NA,3.01,3,-0.01,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2011-12-12","Rams","Seahawks",1,3,2M 45S,1,1,3,13,0,6.97,5.91,-1.06,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-12","Rams","Seahawks",1,3,2M 4S,2,1,3,13,0,5.91,3.12,-2.79,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
"2011-12-11","Ravens","Colts",8,1,10M 16S,1,8,6,0,8,5.37,7,1.63,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2011-12-11","Jets","Chiefs",5,1,9M 41S,1,5,0,0,0,6.06,5.15,-0.91,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"right"
"2011-12-11","Jets","Chiefs",5,1,9M 36S,2,5,0,0,2,5.15,4.72,-0.43,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-11","Buccaneers","Jaguars",8,1,10M 11S,1,8,0,0,7,5.37,5.91,0.54,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2011-12-11","Buccaneers","Jaguars",1,1,9M 28S,2,1,6,0,1,5.91,7,1.09,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2011-12-11","Jets","Chiefs",1,1,8M 45S,1,1,6,0,1,6.97,7,0.03,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-11","Chargers","Bills",9,1,7M 57S,2,9,6,0,9,4.38,7,2.62,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2011-12-11","Falcons","Panthers",4,1,6M 19S,1,4,0,0,-1,6.28,5.15,-1.13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"middle"
"2011-12-11","Giants","Cowboys",4,1,7M 54S,1,4,2,0,0,6.28,5.34,-0.94,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"left"
"2011-12-11","Falcons","Panthers",5,1,5M 35S,2,5,6,0,5,5.15,7,1.85,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2011-12-11","Giants","Cowboys",4,1,7M 49S,2,4,2,0,0,5.34,4.49,-0.85,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"left"
"2011-12-11","Giants","Cowboys",4,1,7M 44S,3,4,2,0,-1,4.49,3.01,-1.48,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-11","Redskins","Patriots",2,1,8M 28S,1,2,0,7,1,6.74,5.91,-0.83,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-11","Giants","Cowboys",5,1,7M 10S,4,5,5,0,NA,3.01,3,-0.01,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2011-12-11","Redskins","Patriots",1,1,7M 54S,2,1,0,7,0,5.91,5.17,-0.74,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-11","Bengals","Texans",6,1,6M 19S,1,6,0,3,0,5.83,4.95,-0.88,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-11","Bengals","Texans",6,1,5M 43S,2,6,0,3,2,4.95,4.49,-0.46,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2011-12-11","Redskins","Patriots",6,1,6M 52S,3,6,0,7,0,4.04,2.99,-1.05,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"middle"
"2011-12-11","Bengals","Texans",4,1,5M 3S,3,4,0,3,0,4.49,3.03,-1.46,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"middle"
"2011-12-11","Redskins","Patriots",6,1,6M 46S,4,6,3,7,NA,2.99,3,0.01,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2011-12-11","Bengals","Texans",4,1,4M 58S,4,4,3,3,NA,3.03,3,-0.03,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"2011-12-11","Panthers","Falcons",6,1,7S,1,6,6,7,6,5.83,7,1.17,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2011-12-11","Packers","Raiders",4,1,4M 14S,1,4,13,0,4,6.28,7,0.72,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2011-12-11","Ravens","Colts",7,3,4M 30S,2,7,17,3,NA,4.76,3.81,-0.95,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
"2011-12-11","Texans","Bengals",6,3,12M 31S,1,6,9,16,6,5.83,7,1.17,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"left"
"2011-12-11","Ravens","Colts",7,3,3M 50S,3,7,23,3,7,3.81,7,3.19,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"middle"
"2011-12-11","Bears","Broncos",9,3,5M 26S,1,9,6,0,9,5.14,7,1.86,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"left"
"2011-12-11","Saints","Titans",8,3,4M 33S,2,8,6,3,4,4.57,4.49,-0.08,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"right"
